..XOX...O,4.850820174024786E-4
OXO.OX.X.,0.9999972819321823
XOXO.OOXX,2.4946489993774596E-45
XO.OXXO..,0.0011362267206873895
X..O..OX.,0.008431103676993533
OXOX.....,0.7161074293490548
X.O..XO..,0.03619687155388472
.O.X..OX.,0.2632247291941411
.XOOXX..O,2.3541009514267176E-6
OXX.OXO..,0.19627073624655744
XO...O..X,7.852304214541048E-9
XXO...XOO,0.007414975286249999
OX.....OX,0.3795024202857923
.XXXXOOOO,0.9999999999999999
XXO..OXO.,2.7563051993545496E-5
O..X.XO..,0.3707430158930013
XXO.O.O.X,0.9999999999999999
X.X.OO.OX,0.37068392061788613
O.X.O..X.,0.10860113208593236
OO.O.X.XX,0.4568186372743324
X.OOOXXOX,0.5
.XO.X.O..,0.01851305374052431
OXXXO.OXO,0.9999999999999999
.X.X...OO,0.5743633767708467
.XXOO.XO.,3.8096053871504394E-5
..X.XO.O.,1.518388672492199E-6
.OXXOO..X,0.9999893409602526
OXX.XOOOX,0.5
..XOX.OOX,0.3167682556469462
..OXOOX.X,1.3525056299051148E-4
OXXXOOOX.,0.5
OXOOXXX.O,1.1320667783686673E-16
X.OX..OXO,0.999999999939161
.XO.XX.OO,4.840780013715901E-4
.XXO.XOO.,0.8577462516527782
OXX.XO..O,1.5726840366484566E-5
O..XO.X..,0.6856808668981306
.X.XOOX.O,0.7819448425018616
OOXXO.X..,0.9999999991186984
XOOX..O.X,0.05191400097022849
O.X.OXX.O,0.9999999999999998
X...X.O.O,0.6901855535333277
O..OXXOX.,0.9999999999999833
OXXO.O.X.,0.6217904358237308
X....O.XO,0.3036512123404286
OX.OOXXXO,0.9999999999999999
...X.O.XO,0.49637527788294
O..X.OXXO,0.9999957540022062
XXOOOX...,0.841796875
.OO.XXOX.,9.366790964462809E-8
.XX.OO.XO,0.3778947974954272
OXXO...XO,0.4904361706386461
XO..XXOO.,2.3864806041429729E-4
.OX..XOXO,0.158203125
..OX...OX,0.22490685666975288
...XO....,0.5138337117004353
.X..O.OX.,0.6977705085580335
OX.X.OXO.,0.375
..XO.XOXO,0.74585936275342
XOX..O.XO,3.766965964523748E-5
OXOO..X.X,0.0016423011669155275
X.O.OOX.X,3.1807646088520364E-6
OX.X..XOO,1.2735506569818867E-10
XO.......,0.24874408921595914
.OXOXX.O.,1.0666305999562856E-7
OOXX...OX,5.990582713417583E-4
..X.X..OO,3.7635312835498416E-8
..XOXO...,0.07256372817478035
XO.XOXOXO,0.5
X...XOO..,5.662731392515843E-4
.O..O.X.X,0.3174360599386475
XOX.O....,0.9940374017267122
OX..OOX.X,0.008512088976562502
...OO.X.X,0.034086337539662045
X.XOO....,0.38458939716411794
XOXO..XO.,5.12707188678123E-11
OXXOX.O..,0.9999999999999998
XXO.OX.O.,0.07023763065423924
.XXOOOXOX,0.9999999999999918
.....XOXO,0.16001584457019757
.XX..OO..,0.02167776534189359
OX.X.OOX.,3.5612660793234717E-6
.XOX..XOO,2.8296637265176204E-5
XOOXX..O.,1.368437367004046E-4
.OX.X.OOX,3.732052938531007E-6
XOO.OXXOX,0.9999999999999999
.XO....OX,0.0015575132651976095
.O.X.O..X,7.297872692980853E-6
X..O.O..X,1.062299060842265E-9
.X..O....,0.273619858630181
..OOOX.XX,0.31031087765737964
OX..X.O..,0.03184689863002657
OX..XX.OO,1.2499743015899665E-5
OX.XOX.O.,0.002698730584240407
.XO.XOO.X,5.633093002520259E-4
XOXO..OX.,1.592779658700762E-7
XOX.XOO..,1.6441555719196746E-4
OXOX.O..X,1.5873963570667976E-4
X...O....,0.2803942313897698
O.XXOOXXO,0.9999999999999999
OOOX.X.X.,0.9999999871538211
XO.O.X.OX,5.528373695918553E-7
.XOX.OXO.,0.01737161015625
..OX.XO..,0.13896890793919134
OXO...XOX,0.5
XXOOOXOX.,0.9999999999999999
O.O.XX.OX,0.0033911153642450006
.OX.X...O,1.0656887424430107E-4
OO..XXOX.,0.6235547609783052
OX.X..OXO,7.103696705275414E-8
....O.XXO,0.5198323422935651
..O.X.X.O,0.43672071326714634
XXOO.OX..,0.9999539031490672
X.O....OX,5.13890931561359E-5
.OXXO....,0.9082712238998085
XOOX.X.O.,1.636054279899942E-10
.X..OOOXX,0.9999880810842529
....OOXX.,0.37126397593508365
.OX.O.XOX,0.9999999999999999
XX..OOX.O,0.20930945861775901
X.OX.O...,0.3299224853489665
..XO.XXOO,7.553290600435903E-9
.X.OOX.XO,0.5201885665675074
.O...XO.X,0.2515230427427138
OX.XO.O.X,0.9999898091941521
X.XXOOOXO,1.5113400985887543E-9
OO.XOXOXX,4.630596390869495E-51
.X.O.OXOX,4.746051638947589E-12
OOXO..XX.,2.1922074292262327E-4
OOX..O.XX,1.2359029994990268E-6
OOXX.XO..,7.017986716762915E-5
OX.O....X,0.6258765520524752
XOOO.XXXO,0.5
.XOOXXOOX,5.0681857954175585E-34
OX..O.X..,0.8428071173905544
.OO.XXXO.,0.21072617623640455
X.XOOO..X,0.9999999999999999
OO.X.OX.X,0.09604146891064401
.OXX.O.XO,3.7712194356140615E-6
.O.OXO.XX,4.88356533741338E-9
..O.XOX..,0.11355639890524775
.XOO..OXX,0.6862162448523179
..OOXXXO.,0.066741943359375
OOXXOOX.X,1.730556593628952E-23
.OX..XXOO,3.1929776745618713E-9
.O.X.....,0.03366959898247242
.OOXOXXOX,0.9999999999999999
...O.XO.X,0.025910764512576977
XOX.OO..X,0.9999999932728735
O.OX..XOX,0.7890625
..X..OX.O,4.603145506477915E-6
XX.OOXXOO,2.0268107798572224E-13
..O..O.XX,4.795029804203175E-6
OXXOXOO.X,0.9999999999999833
..OO..XX.,0.3449561536708854
OOX..XX.O,1.1331152475675641E-7
OXX.OOXXO,0.9999999999999006
OO..OXXX.,0.25955761622639084
XXOO..X.O,0.88134765625
.O.OXXX.O,2.9229432389683087E-4
...O..XXO,0.5705696197565222
X.X.OO.XO,2.4872660893576363E-4
X..XO.O..,0.45201067480886614
O..OOX.XX,2.1999562219927912E-6
XX.X.OOO.,1.2560914486644145E-8
X.OX..OOX,7.284312305791483E-8
X.OOOXXXO,0.5
OXOX..OX.,5.121782090009634E-8
O.XXO.XO.,0.9999997168391719
OO.X..X..,0.7358885305415116
O...XOX..,3.0186702799721874E-6
OO..XXXO.,4.010521474155305E-5
.X..O.XO.,0.05047372503568737
XX.X..OOO,0.9999999999991558
.OO.OX.XX,0.05196218855680117
X.O.XX.OO,0.0023737807549715005
O.XX.XOO.,4.436801953805588E-7
XOXXOOO.X,0.5
OOX....X.,2.8393704288584045E-6
.O..OX.X.,0.10774681717385963
.OOX....X,0.35965787783651954
XXOX.O..O,0.9999999999982772
XO..OX.OX,0.999999999999996
OX...OXXO,0.891708342910212
X.OO....X,1.1548179710169721E-5
XOOXOO.XX,1.786122684460737E-21
.XOXOX.O.,0.007023697140089295
X.OX....O,0.05355934233797521
OXXO...OX,2.0032121696194535E-6
XX.OOXOXO,3.0983249629271454E-20
OO.XOX..X,0.48577794671535246
O...X.X.O,0.001126773318252289
OXO..XO.X,0.9999999998024338
.X.O.XO..,0.10572360275351222
...O.OXX.,0.3282884816113563
..X..OO.X,0.4365640056300744
XX.XOOO..,9.064921980540511E-8
XX.OXXOOO,0.9999999999999999
X...OO..X,0.9629800283629744
O.XO.X...,0.18510778343098544
.OXXOOOXX,0.5
OXO.O.X.X,0.001907502392387813
OXXOO...X,0.2999917725815937
X..O.OXOX,8.330293667004974E-12
OO.OXXX..,8.301194500222489E-4
XXOOX..O.,1.6268487300648944E-5
XX.XO.O.O,0.20281744174909921
OO.OX..XX,0.6935553546361026
XO.OOX..X,0.421293265619511
X.XOO.OX.,6.27459270888732E-5
X..O..XO.,1.5733387416898847E-8
OX...XO..,0.8192162967539267
...XX.O.O,0.01761972867377464
..OX...XO,0.6469848767599874
O..XOX.XO,0.9999999937053723
XOX.O.OX.,0.2109375
.O.OX..X.,0.31932111883218817
OOOXX.XXO,0.9999999999999999
.OX..X..O,0.2525262207563012
OXXXO.XOO,0.9999999999999999
..OXX.O..,0.03759483242364957
OOXXOX.XO,0.9999999999999999
X.XO.XOO.,0.312826302966469
XXOOXXO.O,1.6245565995878472E-27
.OO.XX...,3.288613803900132E-5
..OOXXOX.,4.906069293650095E-7
OX.OOXXOX,4.8663726824371904E-14
.XOO..XOX,0.28125
.O.X..XO.,0.26895731736134154
X..OXXOO.,5.634504250094032E-4
..XX..O.O,0.7026160707007939
..OX.O.X.,0.8449866386198155
OOOXXOXX.,0.9999999999999999
XOOOOXX.X,6.766166595534557E-27
.XXOX.OO.,0.5725957437251615
.XO.OOX.X,5.870142122296858E-5
...XO.OX.,0.99999999999553
..XO.X..O,0.561860025033469
O.OOXX..X,0.9999999996211719
XXO.XXOOO,0.9999999999999999
.OXXO.XO.,0.9999999999999833
XXO...OXO,0.3125222955653927
XO....OX.,2.6142282979403407E-5
O.XXOOOXX,0.5
.XO..XO..,0.5370260354587906
.X...XOO.,0.38036018165478647
.X..OOXOX,0.9999946574391329
OOXX.OXXO,1.2962705280985653E-30
O..XX.O..,2.7184199588904955E-4
.OXO.OXX.,0.09334431199242532
.X.XXOO.O,0.1486887956765936
OXXXOOXO.,0.5
OOO.XX..X,0.9999999999999996
XXOX.OOOX,1.2962705280985653E-30
XOO.OXXXO,4.8663726824371904E-14
OXOXOX.OX,0.5
XO.O.X.XO,0.5
O.X.XXO.O,0.47036978842015786
...XOO..X,1.0027314318211587E-4
O.O.OX.XX,0.6720825888000199
XXOX..OO.,0.9999998706711594
O.O.XX.XO,1.0801954214795333E-5
OXO...XXO,0.20171819507857486
.O....XXO,0.8399694832340922
..XXOO.XO,8.96950207391942E-9
.XXOOOXXO,0.9999999999997973
XOO.....X,0.002893126310545675
OXX.X.OO.,0.9999999840542185
O.OX..OXX,0.9999999979496165
X.XOO.XO.,0.07546703346577219
OXXOXX.OO,4.672600068019611E-73
XOXXO.O..,0.933258056640625
.O.X.OOXX,0.05005645751953125
X..OOX.OX,0.009120095332031251
X..X.O.O.,0.037041325099178915
.....XOOX,0.10977068709209858
.OXOO.X.X,0.1876578671261745
XXO..OOX.,0.49334212259528026
O.XXOOXOX,0.5
.XX.OO.OX,0.0014273358228022155
.XX.XO.OO,9.151024106615034E-6
.X.OOOX.X,0.9999999999997105
.XO..OXXO,0.9999999816483158
....O.XOX,0.9989239797113311
X..X...OO,0.5033441462464768
.XXXOOXOO,3.5317481502631667E-23
.O.XOX.OX,0.9999999989420619
O.X..XXOO,0.24247888903822
X.O.X.O..,6.433773679238268E-5
O..X..XO.,0.4605666281493764
.....X..O,0.27912647816762803
X...O.OX.,0.7822790333811037
OXXX.XOOO,0.9999999999999999
O..X.OXOX,0.2109375
.XOXO.O.X,0.9999999999999999
XO....XO.,0.3800076202775778
XX.O.OX.O,0.7363222190905018
.O...OXX.,1.2500518312037732E-6
OXO.XXXOO,5.72523879716053E-15
.OX.O.XXO,0.9435166367804733
.OXXO.OX.,0.066741943359375
O..XXOO.X,0.375
..XOOOXX.,0.9999999999999999
...XXOO..,0.23711935376433763
O....X...,0.41729079989699364
...OXXXOO,0.0010014387560036016
X.XXXOOOO,0.9999999999999999
.XX.O..O.,0.015512892729344632
X.XXOOOOX,1.137189619711493E-27
O.O...XX.,0.26856990196079505
XO.OXOXXO,2.178641876575259E-31
OXX.O..OX,1.7615952556282224E-4
.O..XXXOO,3.684443026300527E-5
XOXX.OOXO,0.5
X.XXOO..O,6.92845804792488E-4
.O.O..X.X,0.018683951375854605
X.O....XO,0.994911310549953
OXOX.OOXX,9.665952279335081E-27
XOXOOX.XO,0.5
..X.OX..O,0.6741910862039809
OO....XX.,0.21386085580948627
.XOX..OXO,0.583396789218463
.OX.OOXX.,1.5558115611707492E-6
.X.OO.X..,0.8353016022779947
.XO.O.X..,0.07117031840045032
X..O.OOXX,9.90598451529322E-7
.XOOOX.X.,0.047617304808370925
.XOX.OOX.,0.1779536876640586
XOX.OOOXX,0.5
XOOXO..X.,6.77571316145312E-5
.X.O.OXXO,0.5372078336224279
O..O..XX.,1.3857845703091603E-5
X.XOOOOXX,0.9999999999999999
XOXO.OXOX,1.8104803236513978E-54
O..OXXXO.,3.3554195345299474E-4
.OOO.X.XX,1.387488058245998E-7
XO...OOXX,1.1535094661990918E-6
OXO..OXX.,9.837919038490508E-9
XOXXOX.OO,0.9999999999999999
..XOO.XXO,0.9999991050719503
....XOX.O,4.2333448652092165E-5
.OOXOXXXO,1.75415646919929E-56
.X.XOO...,0.23575410453150952
.X.OXXOO.,0.9999999734236976
O.OXO.X.X,0.008512088976562502
...XOOX..,0.23724662254565132
O.X.X.OOX,7.910309839992495E-4
OXXO.OXXO,4.080703210438152E-59
...XO.X.O,0.28856065900056427
.X.X.OXOO,4.9651924494357895E-9
X.XO...O.,2.009496165425045E-4
XOXXXOO.O,0.5
XOX..XO.O,0.88134765625
..OX.OXOX,6.39849201487252E-5
.X.O...OX,4.0493693104269354E-7
OXXXX.OOO,0.9999999999999999
OXO.XX.O.,3.1352610872875356E-5
..OXO...X,0.5939453305572013
XOOXXO.XO,0.9999999999999999
.O...XX.O,0.28038720616075163
.OXX...O.,0.0953152569596675
X..OOXXO.,0.9918463591251111
XO.X..OOX,3.658350325567809E-6
XOX.O.XO.,0.9999999999999999
X..O.OXXO,0.9999966542301746
XOOO.XOXX,7.712682382927145E-30
X.XXO.OO.,0.601489263751894
OXX.OO.X.,0.9997883471523911
O...O.X.X,0.056326709673098094
XO..OXOX.,0.9999192834530595
O..X...XO,0.04872318007648235
..XOO..X.,0.5340921772582619
OXOX.OX..,0.9482207046814205
.XXOOXO..,7.888842779836018E-8
X.O..OOXX,0.022574142994802204
O.XOO.XX.,0.7497534289026453
.X.XO.OOX,2.16812139339822E-5
.XXO.O.XO,1.2521758941437952E-7
.XOX.O.OX,3.7627172908250017E-4
.X.XO...O,0.3408861153755294
.O.XOXXO.,0.9999999937053723
OXXOO.OXX,0.9999999999999999
O.O.XXXO.,0.0016616465284800502
XX...OOXO,5.992178338736559E-8
O.XO.XOX.,0.9999999999999305
..X.OXXOO,0.9999999999888181
XX.OOX.O.,3.098759485837894E-5
OOXOOXXX.,2.395313083000258E-25
.O...O.XX,7.626266004176031E-7
OXXXXOOO.,0.5
..XOOO.XX,0.9999999999997973
X....XOO.,0.9097328757552167
...X.XOO.,0.42932112264743805
.O.....X.,0.41446096147123973
X.O...XO.,6.819971992864475E-5
OOX.XX.O.,5.5221383712196056E-6
..O.O.XX.,0.06152537359655156
O.X..XOXO,0.9999999994561644
XOX.OOXOX,0.9999999999995863
OX.X.XO.O,0.5637257647366601
.XO.OX.XO,0.9999999787389581
XO.X.O...,1.2459082263719225E-5
OX.X...O.,0.0831444016254613
O.X.XO...,4.030510325562389E-5
XXO....O.,0.2765859692322875
X.XOOOXOX,0.9999999999995863
O..XOX.OX,0.021618003750000003
OXOOOXXX.,1.4251877687869683E-24
OXOO.X.X.,4.097425672007713E-8
O.X.X...O,0.05628975448235085
.XO.XOX.O,0.9999999999999999
.O..XXOXO,3.0987594858378945E-5
OX.O..XOX,1.5909831993996823E-6
XO.X....O,0.004832780207632151
XO..XO.XO,0.8991688609259808
..OOXX.OX,2.3214483500671275E-4
XXOX.OOXO,0.9999999999999999
..XOOXX.O,0.715788518544773
O.XXXOOXO,4.8663726824371904E-14
O..X.O.X.,0.2848787964408135
XO.O.OX.X,4.3396049159266306E-7
...OXXOXO,1.099637169913966E-4
X.XO.O.OX,5.030871186639575E-7
OOXX.OXOX,7.996349500955842E-39
XO.OX.XO.,1.7288471661506107E-7
OOXOXX...,0.20736515089738022
.O.X.XO..,0.025710502404750195
XOO..X.XO,2.1189183550446082E-5
..XXXO.OO,0.003087654284283637
OXOX..X.O,0.9999999961313324
.XX.OXO.O,0.48742654812259456
XOXOOOX.X,0.9999999999998581
.OOX.X.XO,4.400018695438053E-10
..O.X....,0.1896100823034041
XOX....O.,0.7326787008540947
XX..OO...,0.05809547589560609
OXXXOXO.O,0.9999999999999999
OX.OOXOXX,0.9999999999999999
XX..O...O,0.13982522544445208
...OOX.X.,6.665744603970463E-4
OO.X....X,0.5706009651419722
.OXX.XO.O,0.044118374999999994
X...O.X.O,0.03614394251553606
X.OO.X.XO,0.28125
XO.O..X..,0.0020419373203430795
O.XO.XXO.,4.699040107369002E-6
.X..X.O.O,0.29494072741022515
XX...OXOO,0.006099679821709728
XX..XOO.O,0.3830834917692173
OOO..X.XX,0.9999999999949774
XXO..O.OX,2.3594202208775196E-8
XO..OXXO.,0.9999999999999999
X.OO..X..,0.31625154768633523
O.OX....X,0.9998325484509929
..X..X.OO,0.6865361323453217
OX..OX.OX,8.422488344914746E-4
.XOOXXXOO,0.5
.XXOO..OX,0.17508584643453284
..OX.OOXX,6.035563571296691E-10
XX..O.OOX,5.383997722647038E-6
OOXXXOO.X,0.5
XO...OXOX,3.6381836162312332E-6
XXOO.....,0.11523210064953227
X..OOXOX.,6.371750535912762E-8
XXO.OXXOO,7.175180080493433E-12
X.OXOXOXO,0.9999999999999999
.OXO..XXO,7.962567840730243E-5
...O.XX.O,1.0895947727048113E-5
OXXO.XO..,0.9999999999928249
...O.O.XX,0.13402591247734247
.OXXX.OO.,1.6079084943682696E-5
O.XXO..XO,0.9999999999999996
